collect.date,year,doy,BY,location,ona_id,total.age,european.age,FL_mm,weight_g,hatchery,sex,comments
2015-04-29,2015,119,2013,Osoyoos Narrows,131619,unknown,NA,73,4.69,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131620,unknown,NA,88,8.21,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131621,unknown,NA,94,9.35,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131622,unknown,NA,103,12.13,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131623,unknown,NA,94,10.18,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131624,unknown,NA,85,7.07,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131625,unknown,NA,95,8.92,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131626,unknown,NA,77,5.18,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131627,unknown,NA,96,10.16,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131628,unknown,NA,91,8.59,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131629,unknown,NA,86,7.4,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131630,unknown,NA,91,8.81,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131631,unknown,NA,90,8.55,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131632,unknown,NA,89,8.71,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131633,unknown,NA,92,9.24,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131634,unknown,NA,97,10.63,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131635,unknown,NA,88,8.06,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131636,unknown,NA,90,8.8,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131637,unknown,NA,87,7.55,Unknown,NA,
2015-04-29,2015,119,2013,Osoyoos Narrows,131638,unknown,NA,97,10.23,Unknown,NA,
2015-05-01,2015,121,2013,Osoyoos Narrows,131639,unknown,NA,76,5.32,Unknown,NA,PIT mort
2015-05-02,2015,122,2013,Osoyoos Narrows,131640,unknown,NA,90,8.68,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131641,1,NA,88,7.29,Unknown,NA,scales only on 1 side
2015-05-02,2015,122,2013,Osoyoos Narrows,131642,1,NA,83,6.86,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131643,1,NA,97,9.31,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131644,1,NA,83,6.38,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131645,1,NA,93,8.39,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131646,1,NA,86,7.18,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131647,1,NA,89,8.22,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131648,1,NA,94,9.07,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131649,1,NA,95,8.98,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131650,1,NA,88,7.57,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131651,1,NA,88,7.87,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131653,1,NA,82,6.18,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131654,1,NA,88,7.86,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131655,1,NA,92,8.75,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131656,1,NA,88,7.32,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131657,1,NA,90,7.57,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131658,1,NA,93,8.95,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131659,1,NA,87,7.26,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131660,1,NA,83,6.67,Unknown,NA,
2015-05-02,2015,122,2013,Osoyoos Narrows,131661,1,NA,73,4.59,Unknown,NA,
2015-05-04,2015,124,2013,Osoyoos Narrows,131662,1,NA,96,9.83,Unknown,NA,
2015-05-04,2015,124,2013,Osoyoos Narrows,131663,1,NA,80,5.55,Unknown,NA,
2015-05-06,2015,126,2013,Osoyoos Narrows,131664,1,NA,81,5.94,Unknown,NA,
2015-05-06,2015,126,2013,Osoyoos Narrows,131665,1,NA,92,7.36,Unknown,NA,
2015-05-06,2015,126,2013,Osoyoos Narrows,131666,1,NA,82,5.97,Unknown,NA,scales only on 1 side
2015-05-06,2015,126,2013,Osoyoos Narrows,131667,1,NA,94,10.13,Unknown,NA,
2015-05-06,2015,126,2013,Osoyoos Narrows,131668,1,NA,102,10.72,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131669,1,NA,107,14.09,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131670,1,NA,85,7.18,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131671,1,NA,92,8.41,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131672,1,NA,89,8.79,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131673,1,NA,88,7.82,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131674,1,NA,77,5.49,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131675,1,NA,91,8.39,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131676,1,NA,85,6.78,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131677,1,NA,80,6.73,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131678,1,NA,87,7.08,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131679,unknown,NA,97,9.99,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131680,1,NA,91,8.58,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131681,1,NA,86,7.59,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131682,1,NA,86,7.14,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131683,1,NA,88,8,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131684,1,NA,80,6.1,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131685,1,NA,85,6.67,Unknown,NA,
2015-05-08,2015,128,2013,Osoyoos Narrows,131686,1,NA,93,9.01,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131687,1,NA,102,11.09,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131688,1,NA,106,12.43,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131689,1,NA,99,10.42,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131690,1,NA,100,10.78,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131691,1,NA,98,9.59,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131692,1,NA,97,9.75,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131693,1,NA,93,9.03,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131694,1,NA,96,9.75,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131695,1,NA,97,9.78,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131696,1,NA,82,6.93,Unknown,NA,
2015-05-10,2015,130,2013,Osoyoos Narrows,131697,1,NA,77,4.96,Unknown,NA,bleeding eyes
2015-05-10,2015,130,2013,Osoyoos Narrows,131698,1,NA,76,4.38,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131699,1,NA,102,11.58,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131700,1,NA,84,6.7,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131701,1,NA,95,10.05,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131702,1,NA,94,9,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131703,1,NA,89,8.13,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131704,1,NA,89,7.31,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131705,unknown,NA,95,8.79,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131706,1,NA,94,8.85,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131707,1,NA,91,7.94,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131708,1,NA,103,11.27,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131709,1,NA,97,9.84,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131710,1,NA,92,8.52,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131711,1,NA,90,8.33,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131712,1,NA,95,9.34,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131713,1,NA,85,6.68,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131714,1,NA,92,8.6,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131715,1,NA,95,10.08,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131716,1,NA,77,4.66,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131717,1,NA,96,8.92,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131718,1,NA,99,10.1,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131719,1,NA,90,8.93,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131720,1,NA,90,8.37,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131721,1,NA,95,8.76,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131722,1,NA,92,8.54,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131723,1,NA,98,10.2,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131724,1,NA,94,8.88,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131725,1,NA,93,8.96,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131726,1,NA,94,9.1,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131727,1,NA,99,10.74,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131728,1,NA,103,12.24,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131729,1,NA,100,10.41,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131730,1,NA,95,9.14,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131731,1,NA,93,8.97,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131732,1,NA,84,6.39,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131733,1,NA,98,10.27,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131734,1,NA,99,10.17,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131735,1,NA,93,7.83,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131736,1,NA,91,8.58,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131737,1,NA,86,6.7,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131738,1,NA,90,7.59,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131739,1,NA,88,7.34,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131740,1,NA,92,7.79,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131741,1,NA,95,8.67,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131742,1,NA,95,8.92,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131743,1,NA,96,9.41,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131744,1,NA,82,5.79,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131745,1,NA,97,9,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131746,1,NA,96,10.16,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131747,1,NA,91,7.73,Unknown,NA,scales only on 1 side
2015-05-12,2015,132,2013,Osoyoos Narrows,131748,1,NA,90,8.04,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131749,1,NA,95,9.51,Unknown,NA,scales only on 1 side
2015-05-12,2015,132,2013,Osoyoos Narrows,131750,1,NA,102,11.17,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131751,1,NA,97,9.76,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131752,1,NA,97,9.93,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131753,1,NA,91,8.13,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131754,1,NA,90,8.12,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131755,1,NA,92,8.41,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131756,1,NA,85,6.88,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131757,1,NA,91,7.87,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131758,1,NA,92,9.03,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131759,1,NA,97,9.38,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131760,1,NA,91,7.98,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131761,1,NA,101,10.64,Unknown,NA,
2015-05-12,2015,132,2013,Osoyoos Narrows,131762,1,NA,83,6.39,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131763,1,NA,99,10.36,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131764,1,NA,94,8.97,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131765,1,NA,93,8.59,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131766,1,NA,93,8.31,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131767,1,NA,90,8.02,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131768,1,NA,90,7.56,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131769,1,NA,85,6.93,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131770,1,NA,83,6.41,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131771,1,NA,79,5.02,Unknown,NA,
2015-05-14,2015,134,2013,Osoyoos Narrows,131772,1,NA,73,4.26,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130531,unknown,NA,115,12.4,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130533,unknown,NA,107,12.79,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130534,unknown,NA,105,13.15,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130535,unknown,NA,107,12.92,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130536,unknown,NA,108,14.24,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130537,unknown,NA,98,14.27,Unknown,NA,
2015-04-08,2015,98,2013,OK Falls Prov Park,130538,unknown,NA,107,13.95,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130539,unknown,NA,112,16.44,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130541,1,NA,112,7.02,Unknown,NA,1-E2
2015-04-09,2015,99,2013,OK Falls Prov Park,130542,1,NA,95,13.69,Unknown,NA,1-E3
2015-04-09,2015,99,2013,OK Falls Prov Park,130543,1,NA,95,8.24,Unknown,NA,1-E4
2015-04-09,2015,99,2013,OK Falls Prov Park,130544,1,NA,106,12.56,Unknown,NA,1-E5
2015-04-09,2015,99,2013,OK Falls Prov Park,130546,unknown,NA,112,12.98,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130547,unknown,NA,114,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130548,unknown,NA,105,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130549,unknown,NA,106,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130551,unknown,NA,98,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130552,unknown,NA,98,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130553,unknown,NA,100,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130554,unknown,NA,100,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130555,unknown,NA,103,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130556,unknown,NA,107,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130557,unknown,NA,108,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130558,unknown,NA,106,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130559,unknown,NA,109,NA,Unknown,NA,
2015-04-09,2015,99,2013,OK Falls Prov Park,130560,unknown,NA,106,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130561,unknown,NA,115,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130562,unknown,NA,113,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130564,unknown,NA,108,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130565,unknown,NA,106,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130566,unknown,NA,115,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130567,unknown,NA,108,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130568,unknown,NA,98,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130569,unknown,NA,102,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130570,unknown,NA,106,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130571,unknown,NA,112,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130572,unknown,NA,113,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130573,unknown,NA,102,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130574,unknown,NA,105,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130576,unknown,NA,106,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130577,unknown,NA,108,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130579,unknown,NA,108,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130580,unknown,NA,100,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130582,unknown,NA,110,NA,Unknown,NA,
2015-04-10,2015,100,2013,OK Falls Prov Park,130583,unknown,NA,103,NA,Unknown,NA,
2015-04-14,2015,104,2013,OK Falls Prov Park,130585,unknown,NA,112,NA,Unknown,NA,
2015-04-14,2015,104,2013,OK Falls Prov Park,130586,unknown,NA,109,NA,Unknown,NA,
2015-04-14,2015,104,2013,OK Falls Prov Park,130587,unknown,NA,107,NA,Unknown,NA,
2015-04-14,2015,104,2013,OK Falls Prov Park,130588,unknown,NA,102,NA,Unknown,NA,
2015-04-14,2015,104,2013,OK Falls Prov Park,130589,unknown,NA,113,NA,Unknown,NA,
2015-04-15,2015,105,2013,OK Falls Prov Park,130590,unknown,NA,112,NA,Unknown,NA,
2015-04-16,2015,106,2013,OK Falls Prov Park,130591,unknown,NA,102,NA,Unknown,NA,
2015-04-17,2015,107,2013,OK Falls Prov Park,130592,unknown,NA,102,NA,Unknown,NA,
2015-04-17,2015,107,2013,OK Falls Prov Park,130593,unknown,NA,112,NA,Unknown,NA,
2015-04-20,2015,110,2013,OK Falls Prov Park,130594,unknown,NA,98,NA,Unknown,NA,
2015-04-20,2015,110,2013,OK Falls Prov Park,130595,unknown,NA,112,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130596,unknown,NA,104,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130597,unknown,NA,104,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130598,unknown,NA,92,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130599,unknown,NA,109,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130600,unknown,NA,101,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130601,unknown,NA,100,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130602,unknown,NA,106,NA,Unknown,NA,
2015-04-21,2015,111,2013,OK Falls Prov Park,130603,unknown,NA,101,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130605,unknown,NA,111,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130606,unknown,NA,111,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130607,unknown,NA,107,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130608,unknown,NA,104,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130609,unknown,NA,102,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130610,unknown,NA,113,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130611,unknown,NA,98,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130612,unknown,NA,101,NA,Unknown,NA,
2015-04-22,2015,112,2013,OK Falls Prov Park,130613,unknown,NA,99,NA,Unknown,NA,
2015-04-24,2015,114,2013,OK Falls Prov Park,130614,unknown,NA,112,NA,Unknown,NA,
2015-04-24,2015,114,2013,OK Falls Prov Park,130615,unknown,NA,100,NA,Unknown,NA,
2015-04-24,2015,114,2013,OK Falls Prov Park,130616,unknown,NA,110,NA,Unknown,NA,
2015-04-24,2015,114,2013,OK Falls Prov Park,130617,unknown,NA,103,NA,Unknown,NA,
2015-04-25,2015,115,2013,OK Falls Prov Park,130618,unknown,NA,107,NA,Unknown,NA,
2015-04-25,2015,115,2013,OK Falls Prov Park,130619,unknown,NA,96,NA,Unknown,NA,
2015-04-25,2015,115,2013,OK Falls Prov Park,130620,unknown,NA,105,NA,Unknown,NA,
2015-04-25,2015,115,2013,OK Falls Prov Park,130621,unknown,NA,110,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130622,unknown,NA,102,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130623,unknown,NA,105,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130624,unknown,NA,100,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130625,unknown,NA,105,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130626,unknown,NA,98,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130627,unknown,NA,100,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130628,unknown,NA,107,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130629,unknown,NA,103,NA,Unknown,NA,
2015-04-27,2015,117,2013,OK Falls Prov Park,130630,unknown,NA,101,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130631,unknown,NA,113,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130632,unknown,NA,102,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130633,unknown,NA,96,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130634,unknown,NA,96,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130635,unknown,NA,105,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130636,unknown,NA,104,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130637,unknown,NA,109,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130638,unknown,NA,103,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130639,unknown,NA,103,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130640,unknown,NA,108,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130641,unknown,NA,112,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130642,unknown,NA,105,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130643,unknown,NA,103,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130644,unknown,NA,111,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130645,unknown,NA,98,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130646,unknown,NA,103,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130647,unknown,NA,105,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130648,unknown,NA,105,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130649,unknown,NA,113,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130650,unknown,NA,107,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130651,unknown,NA,102,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130652,unknown,NA,102,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130653,unknown,NA,113,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130654,unknown,NA,113,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130655,unknown,NA,113,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130656,unknown,NA,111,NA,Unknown,NA,
2015-04-28,2015,118,2013,OK Falls Prov Park,130657,unknown,NA,102,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130658,unknown,NA,112,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130659,unknown,NA,106,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130660,unknown,NA,113,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130661,unknown,NA,112,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130662,unknown,NA,102,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130663,unknown,NA,102,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130664,unknown,NA,107,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130665,unknown,NA,111,NA,Unknown,NA,
2015-04-29,2015,119,2013,OK Falls Prov Park,130666,unknown,NA,104,NA,Unknown,NA,
